# This file was produced by the NASA Exoplanet Archive  http://exoplanetarchive.ipac.caltech.edu
# Sun Dec 21 02:22:32 2025
#
# User preference: *
#
# CONSTRAINT:  where (hostname like '%TOI-%%%%%'
# CONSTRAINT:  and sy_snum = 1
# CONSTRAINT:  and sy_pnum = 1
# CONSTRAINT:  and soltype like '%Published Confirmed%'
# CONSTRAINT:  and pl_controv_flag = 0)
# CONSTRAINT:  order by pl_name asc
#
# COLUMN pl_name:        Planet Name
# COLUMN hostname:       Host Name
# COLUMN sy_snum:        Number of Stars
# COLUMN sy_pnum:        Number of Planets
# COLUMN disc_year:      Discovery Year
# COLUMN disc_facility:  Discovery Facility
# COLUMN soltype:        Solution Type
# COLUMN pl_controv_flag: Controversial Flag
# COLUMN pl_refname:     Planetary Parameter Reference
# COLUMN pl_orbper:      Orbital Period [days]
# COLUMN pl_orbpererr1:  Orbital Period Upper Unc. [days]
# COLUMN pl_orbpererr2:  Orbital Period Lower Unc. [days]
# COLUMN pl_orbperlim:   Orbital Period Limit Flag
# COLUMN pl_orbsmax:     Orbit Semi-Major Axis [au]
# COLUMN pl_orbsmaxerr1: Orbit Semi-Major Axis Upper Unc. [au]
# COLUMN pl_orbsmaxerr2: Orbit Semi-Major Axis Lower Unc. [au]
# COLUMN pl_orbsmaxlim:  Orbit Semi-Major Axis Limit Flag
# COLUMN pl_rade:        Planet Radius [Earth Radius]
# COLUMN pl_radeerr1:    Planet Radius Upper Unc. [Earth Radius]
# COLUMN pl_radeerr2:    Planet Radius Lower Unc. [Earth Radius]
# COLUMN pl_radelim:     Planet Radius Limit Flag
# COLUMN pl_radj:        Planet Radius [Jupiter Radius]
# COLUMN pl_radjerr1:    Planet Radius Upper Unc. [Jupiter Radius]
# COLUMN pl_radjerr2:    Planet Radius Lower Unc. [Jupiter Radius]
# COLUMN pl_radjlim:     Planet Radius Limit Flag
# COLUMN pl_bmasse:      Planet Mass or Mass*sin(i) [Earth Mass]
# COLUMN pl_bmasseerr1:  Planet Mass or Mass*sin(i) [Earth Mass] Upper Unc.
# COLUMN pl_bmasseerr2:  Planet Mass or Mass*sin(i) [Earth Mass] Lower Unc.
# COLUMN pl_bmasselim:   Planet Mass or Mass*sin(i) [Earth Mass] Limit Flag
# COLUMN pl_bmassj:      Planet Mass or Mass*sin(i) [Jupiter Mass]
# COLUMN pl_bmassjerr1:  Planet Mass or Mass*sin(i) [Jupiter Mass] Upper Unc.
# COLUMN pl_bmassjerr2:  Planet Mass or Mass*sin(i) [Jupiter Mass] Lower Unc.
# COLUMN pl_bmassjlim:   Planet Mass or Mass*sin(i) [Jupiter Mass] Limit Flag
# COLUMN pl_bmassprov:   Planet Mass or Mass*sin(i) Provenance
# COLUMN pl_orbeccen:    Eccentricity
# COLUMN pl_orbeccenerr1: Eccentricity Upper Unc.
# COLUMN pl_orbeccenerr2: Eccentricity Lower Unc.
# COLUMN pl_orbeccenlim: Eccentricity Limit Flag
# COLUMN pl_insol:       Insolation Flux [Earth Flux]
# COLUMN pl_insolerr1:   Insolation Flux Upper Unc. [Earth Flux]
# COLUMN pl_insolerr2:   Insolation Flux Lower Unc. [Earth Flux]
# COLUMN pl_insollim:    Insolation Flux Limit Flag
# COLUMN pl_eqt:         Equilibrium Temperature [K]
# COLUMN pl_eqterr1:     Equilibrium Temperature Upper Unc. [K]
# COLUMN pl_eqterr2:     Equilibrium Temperature Lower Unc. [K]
# COLUMN pl_eqtlim:      Equilibrium Temperature Limit Flag
# COLUMN st_spectype:    Spectral Type
# COLUMN st_teff:        Stellar Effective Temperature [K]
# COLUMN st_tefferr1:    Stellar Effective Temperature Upper Unc. [K]
# COLUMN st_tefferr2:    Stellar Effective Temperature Lower Unc. [K]
# COLUMN st_tefflim:     Stellar Effective Temperature Limit Flag
# COLUMN st_rad:         Stellar Radius [Solar Radius]
# COLUMN st_raderr1:     Stellar Radius Upper Unc. [Solar Radius]
# COLUMN st_raderr2:     Stellar Radius Lower Unc. [Solar Radius]
# COLUMN st_radlim:      Stellar Radius Limit Flag
# COLUMN st_mass:        Stellar Mass [Solar mass]
# COLUMN st_masserr1:    Stellar Mass Upper Unc. [Solar mass]
# COLUMN st_masserr2:    Stellar Mass Lower Unc. [Solar mass]
# COLUMN st_masslim:     Stellar Mass Limit Flag
# COLUMN st_met:         Stellar Metallicity [dex]
# COLUMN st_meterr1:     Stellar Metallicity Upper Unc. [dex]
# COLUMN st_meterr2:     Stellar Metallicity Lower Unc. [dex]
# COLUMN st_metlim:      Stellar Metallicity Limit Flag
# COLUMN st_metratio:    Stellar Metallicity Ratio
# COLUMN st_logg:        Stellar Surface Gravity [log10(cm/s**2)]
# COLUMN st_loggerr1:    Stellar Surface Gravity Upper Unc. [log10(cm/s**2)]
# COLUMN st_loggerr2:    Stellar Surface Gravity Lower Unc. [log10(cm/s**2)]
# COLUMN st_logglim:     Stellar Surface Gravity Limit Flag
# COLUMN sy_refname:     System Parameter Reference
# COLUMN rastr:          RA [sexagesimal]
# COLUMN ra:             RA [deg]
# COLUMN decstr:         Dec [sexagesimal]
# COLUMN dec:            Dec [deg]
# COLUMN sy_dist:        Distance [pc]
# COLUMN sy_disterr1:    Distance [pc] Upper Unc
# COLUMN sy_disterr2:    Distance [pc] Lower Unc
# COLUMN sy_vmag:        V (Johnson) Magnitude
# COLUMN sy_vmagerr1:    V (Johnson) Magnitude Upper Unc
# COLUMN sy_vmagerr2:    V (Johnson) Magnitude Lower Unc
# COLUMN sy_kmag:        Ks (2MASS) Magnitude
# COLUMN sy_kmagerr1:    Ks (2MASS) Magnitude Upper Unc
# COLUMN sy_kmagerr2:    Ks (2MASS) Magnitude Lower Unc
# COLUMN sy_gaiamag:     Gaia Magnitude
# COLUMN sy_gaiamagerr1: Gaia Magnitude Upper Unc
# COLUMN sy_gaiamagerr2: Gaia Magnitude Lower Unc
#
pl_name,hostname,sy_snum,sy_pnum,disc_year,disc_facility,soltype,pl_controv_flag,pl_refname,pl_orbper,pl_orbpererr1,pl_orbpererr2,pl_orbperlim,pl_orbsmax,pl_orbsmaxerr1,pl_orbsmaxerr2,pl_orbsmaxlim,pl_rade,pl_radeerr1,pl_radeerr2,pl_radelim,pl_radj,pl_radjerr1,pl_radjerr2,pl_radjlim,pl_bmasse,pl_bmasseerr1,pl_bmasseerr2,pl_bmasselim,pl_bmassj,pl_bmassjerr1,pl_bmassjerr2,pl_bmassjlim,pl_bmassprov,pl_orbeccen,pl_orbeccenerr1,pl_orbeccenerr2,pl_orbeccenlim,pl_insol,pl_insolerr1,pl_insolerr2,pl_insollim,pl_eqt,pl_eqterr1,pl_eqterr2,pl_eqtlim,st_spectype,st_teff,st_tefferr1,st_tefferr2,st_tefflim,st_rad,st_raderr1,st_raderr2,st_radlim,st_mass,st_masserr1,st_masserr2,st_masslim,st_met,st_meterr1,st_meterr2,st_metlim,st_metratio,st_logg,st_loggerr1,st_loggerr2,st_logglim,sy_refname,rastr,ra,decstr,dec,sy_dist,sy_disterr1,sy_disterr2,sy_vmag,sy_vmagerr1,sy_vmagerr2,sy_kmag,sy_kmagerr1,sy_kmagerr2,sy_gaiamag,sy_gaiamagerr1,sy_gaiamagerr2
TOI-1716.01,TOI-1716,1,1,2024,Transiting Exoplanet Survey Satellite (TESS),Published Confirmed,0,<a refstr=CROSSFIELD_ET_AL__2024 href=https://ui.adsabs.harvard.edu/abs/2024arXiv241116836C/abstract target=ref>Crossfield et al. 2024</a>,8.08237655400,0.00002770100,-0.00002704000,0,0.0804960000,0.0033330000,-0.0036330000,0,3.14300000,0.40900000,-0.29800000,0,0.28040016,0.03648860,-0.02658583,0,,,,,,,,,,,,,,254.8300,47.6400,-40.3500,0,,,,,,5879.00,141.00,-141.00,0,1.240000,0.070000,-0.070000,0,1.070000,0.140000,-0.140000,0,,,,,,,,,,<a refstr=STASSUN_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019AJ....158..138S/abstract target=ref>TICv8</a>,07h00m20.00s,105.0833291,+56d49m27.10s,56.8241941,104.15800000,0.81600000,-0.80400000,9.4060000,0.0030000,-0.0030000,7.9320000,0.0230000,-0.0230000,9.2409400,0.0002590,-0.0002590
TOI-172 b,TOI-172,1,1,2019,Transiting Exoplanet Survey Satellite (TESS),Published Confirmed,0,<a refstr=KOKORI_ET_AL__2023 href=https://ui.adsabs.harvard.edu/abs/2023ApJS..265....4K/abstract target=ref>Kokori et al. 2023</a>,9.47693600000,0.00002600000,-0.00002600000,0,,,,,,,,,,,,,,,,,,,,,,0.380600,0.009300,-0.009000,0,,,,,,,,,,5645.00,50.00,-50.00,0,1.777000,0.047000,-0.044000,0,1.128000,0.065000,-0.061000,0,0.1480,0.0790,-0.0800,0,[Fe/H],3.993000,0.027000,-0.028000,0,<a refstr=STASSUN_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019AJ....158..138S/abstract target=ref>TICv8</a>,21h06m31.65s,316.6318791,-26d41m34.32s,-26.6928654,342.83100000,7.37100000,-7.07100000,11.2990000,0.0200000,-0.0200000,9.7220000,0.0210000,-0.0210000,11.1927000,0.0006230,-0.0006230
TOI-172 b,TOI-172,1,1,2019,Transiting Exoplanet Survey Satellite (TESS),Published Confirmed,0,<a refstr=RODRIGUEZ_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019AJ....157..191R/abstract target=ref>Rodriguez et al. 2019</a>,9.47725000000,0.00064000000,-0.00079000000,0,0.0914000000,0.0017000000,-0.0017000000,0,10.81668500,0.35868800,-0.32506100,0,0.96500000,0.03200000,-0.02900000,0,1722.63860000,69.92260000,-63.56600000,0,5.42000000,0.22000000,-0.20000000,0,Mass,0.380600,0.009300,-0.009000,0,299.0000,19.0000,-16.0000,0,1198.00,18.00,-17.00,0,,5645.00,50.00,-50.00,0,1.777000,0.047000,-0.044000,0,1.128000,0.065000,-0.061000,0,0.1480,0.0790,-0.0800,0,[Fe/H],3.993000,0.027000,-0.028000,0,<a refstr=STASSUN_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019AJ....158..138S/abstract target=ref>TICv8</a>,21h06m31.65s,316.6318791,-26d41m34.32s,-26.6928654,342.83100000,7.37100000,-7.07100000,11.2990000,0.0200000,-0.0200000,9.7220000,0.0210000,-0.0210000,11.1927000,0.0006230,-0.0006230
TOI-1723 b,TOI-1723,1,1,2024,Transiting Exoplanet Survey Satellite (TESS),Published Confirmed,0,<a refstr=CROSSFIELD_ET_AL__2024 href=https://ui.adsabs.harvard.edu/abs/2024arXiv241116836C/abstract target=ref>Crossfield et al. 2024</a>,13.72701264300,0.00001470500,-0.00001335500,0,0.1134960000,0.0044710000,-0.0048610000,0,3.43500000,0.24400000,-0.19300000,0,0.30645070,0.02176826,-0.01721834,0,,,,,,,,,,,,,,92.3600,15.1300,-12.8800,0,,,,,,5777.00,125.00,-125.00,0,1.090000,0.050000,-0.050000,0,1.040000,0.130000,-0.130000,0,,,,,,,,,,<a refstr=STASSUN_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019AJ....158..138S/abstract target=ref>TICv8</a>,07h47m11.33s,116.7971978,+68d28m36.06s,68.4766845,100.72700000,0.29200000,-0.29100000,9.6640000,0.0030000,-0.0030000,8.1330000,0.0310000,-0.0310000,9.5359600,0.0001760,-0.0001760
TOI-1723 b,TOI-1723,1,1,2024,Transiting Exoplanet Survey Satellite (TESS),Published Confirmed,0,<a refstr=POLANSKI_ET_AL__2024 href=https://ui.adsabs.harvard.edu/abs/2024ApJS..272...32P/abstract target=ref>Polanski et al. 2024</a>,13.72641000000,0.00046000000,-0.00046000000,0,0.1140000000,0.0020000000,-0.0020000000,0,3.29206019,0.14301627,-0.12778039,0,0.29369844,0.01275908,-0.01139982,0,10.40000000,5.20000000,-4.80000000,0,0.03272206,0.01636103,-0.01510249,0,Mass,0.000000,,,0,,,,,782.98,14.53,-14.13,0,,5743.00,82.00,-80.00,0,1.085500,0.022300,-0.021400,0,1.037800,0.036900,-0.036400,0,0.1590,0.0500,-0.0550,0,[Fe/H],4.380000,0.026000,-0.025000,0,<a refstr=STASSUN_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019AJ....158..138S/abstract target=ref>TICv8</a>,07h47m11.33s,116.7971978,+68d28m36.06s,68.4766845,100.72700000,0.29200000,-0.29100000,9.6640000,0.0030000,-0.0030000,8.1330000,0.0310000,-0.0310000,9.5359600,0.0001760,-0.0001760
TOI-1728 b,TOI-1728,1,1,2020,Transiting Exoplanet Survey Satellite (TESS),Published Confirmed,0,<a refstr=PATEL__AMP__ESPINOZA_2022 href=https://ui.adsabs.harvard.edu/abs/2022AJ....163..228P/abstract target=ref>Patel &amp; Espinoza 2022</a>,3.49151600000,0.00005200000,-0.00005100000,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,M0,3980.00,31.00,-32.00,0,0.624300,0.010000,-0.009700,0,0.646000,0.023000,-0.022000,0,0.2500,0.1000,-0.1000,0,[Fe/H],4.657000,0.017000,-0.017000,0,<a refstr=STASSUN_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019AJ....158..138S/abstract target=ref>TICv8</a>,08h02m26.80s,120.6116787,+64d47m49.75s,64.7971531,60.79800000,0.13635000,-0.13635000,12.3900000,0.0550000,-0.0550000,8.8030010,0.0200000,-0.0200000,11.7294000,0.0004780,-0.0004780
TOI-1728 b,TOI-1728,1,1,2020,Transiting Exoplanet Survey Satellite (TESS),Published Confirmed,0,<a refstr=KOKORI_ET_AL__2023 href=https://ui.adsabs.harvard.edu/abs/2023ApJS..265....4K/abstract target=ref>Kokori et al. 2023</a>,3.49140500000,0.00000350000,-0.00000350000,0,,,,,,,,,,,,,,,,,,,,,,0.057000,0.054000,-0.039000,0,,,,,,,,,M0,3980.00,31.00,-32.00,0,0.624300,0.010000,-0.009700,0,0.646000,0.023000,-0.022000,0,0.2500,0.1000,-0.1000,0,[Fe/H],4.657000,0.017000,-0.017000,0,<a refstr=STASSUN_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019AJ....158..138S/abstract target=ref>TICv8</a>,08h02m26.80s,120.6116787,+64d47m49.75s,64.7971531,60.79800000,0.13635000,-0.13635000,12.3900000,0.0550000,-0.0550000,8.8030010,0.0200000,-0.0200000,11.7294000,0.0004780,-0.0004780
TOI-1728 b,TOI-1728,1,1,2020,Transiting Exoplanet Survey Satellite (TESS),Published Confirmed,0,<a refstr=KANODIA_ET_AL__2020 href=https://ui.adsabs.harvard.edu/abs/2020ApJ...899...29K/abstract target=ref>Kanodia et al. 2020</a>,3.49151000000,0.00006200000,-0.00005700000,0,0.0391000000,0.0009000000,-0.0009000000,0,5.05000000,0.16000000,-0.17000000,0,0.45053082,0.01427424,-0.01516638,0,26.78000000,5.43000000,-5.13000000,0,0.08425888,0.01708460,-0.01614070,0,Mass,0.057000,0.054000,-0.039000,0,57.7800,3.4800,-3.4800,0,767.00,8.00,-8.00,0,M0,3980.00,31.00,-32.00,0,0.624300,0.010000,-0.009700,0,0.646000,0.023000,-0.022000,0,0.2500,0.1000,-0.1000,0,[Fe/H],4.657000,0.017000,-0.017000,0,<a refstr=STASSUN_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019AJ....158..138S/abstract target=ref>TICv8</a>,08h02m26.80s,120.6116787,+64d47m49.75s,64.7971531,60.79800000,0.13635000,-0.13635000,12.3900000,0.0550000,-0.0550000,8.8030010,0.0200000,-0.0200000,11.7294000,0.0004780,-0.0004780
TOI-1739 b,TOI-1739,1,1,2024,Transiting Exoplanet Survey Satellite (TESS),Published Confirmed,0,<a refstr=MISTRY_ET_AL__2023 href=https://ui.adsabs.harvard.edu/abs/2023arXiv231100688M/abstract target=ref>Mistry et al. 2023</a>,8.30334200000,0.00001100000,-0.00001300000,0,0.0742000000,0.0014000000,-0.0014000000,0,1.69500000,0.09800000,-0.08500000,0,0.15121803,0.00874299,-0.00758321,0,,,,,,,,,,,,,,54.3500,3.5900,-3.5900,0,755.55,20.19,-20.19,0,,4922.00,94.00,-91.00,0,0.751000,0.024000,-0.024000,0,0.790000,0.046000,-0.045000,0,0.0700,0.2400,-0.2300,0,[Fe/H],4.584000,0.028000,-0.028000,0,<a refstr=STASSUN_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019AJ....158..138S/abstract target=ref>TICv8</a>,16h00m41.40s,240.1724810,+83d15m31.17s,83.2586589,70.98190000,0.10320000,-0.10290000,10.6920000,0.0080000,-0.0080000,8.3880000,0.0150000,-0.0150000,10.4185000,0.0006610,-0.0006610
TOI-1739 b,TOI-1739,1,1,2024,Transiting Exoplanet Survey Satellite (TESS),Published Confirmed,0,<a refstr=CROSSFIELD_ET_AL__2024 href=https://ui.adsabs.harvard.edu/abs/2024arXiv241116836C/abstract target=ref>Crossfield et al. 2024</a>,8.30334140600,0.00000916100,-0.00001010600,0,0.0738720000,0.0028800000,-0.0031350000,0,1.94600000,0.22600000,-0.16900000,0,0.17361079,0.02016240,-0.01507720,0,,,,,,,,,,,,,,53.9100,11.2200,-9.4700,0,,,,,,4814.00,125.00,-125.00,0,0.781000,0.054000,-0.054000,0,0.780000,0.090000,-0.090000,0,,,,,,,,,,<a refstr=STASSUN_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019AJ....158..138S/abstract target=ref>TICv8</a>,16h00m41.40s,240.1724810,+83d15m31.17s,83.2586589,70.98190000,0.10320000,-0.10290000,10.6920000,0.0080000,-0.0080000,8.3880000,0.0150000,-0.0150000,10.4185000,0.0006610,-0.0006610
TOI-1742 b,TOI-1742,1,1,2024,Transiting Exoplanet Survey Satellite (TESS),Published Confirmed,0,<a refstr=POLANSKI_ET_AL__2024 href=https://ui.adsabs.harvard.edu/abs/2024ApJS..272...32P/abstract target=ref>Polanski et al. 2024</a>,21.26908400000,0.00005100000,-0.00005100000,0,0.1540000000,0.0030000000,-0.0030000000,0,2.36507598,0.05691119,-0.05107400,0,0.21099831,0.00507728,-0.00455653,0,9.70000000,1.90000000,-1.90000000,0,0.03051961,0.00597807,-0.00597807,0,Mass,0.300000,0.100000,-0.100000,0,,,,,694.09,11.20,-10.96,0,,5815.00,76.00,-73.00,0,1.131000,0.018100,-0.018500,0,1.086100,0.034000,-0.033300,0,0.1930,0.0630,-0.0580,0,[Fe/H],4.365000,0.022000,-0.021000,0,<a refstr=STASSUN_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019AJ....158..138S/abstract target=ref>TICv8</a>,17h09m18.93s,257.3288678,+71d52m36.02s,71.8766724,72.88710000,0.11960000,-0.11920000,8.8630000,0.0020000,-0.0020000,7.3350000,0.0160000,-0.0160000,8.7279100,0.0002640,-0.0002640
TOI-1743 b,TOI-1743,1,1,2025,Transiting Exoplanet Survey Satellite (TESS),Published Confirmed,0,<a refstr=YAL_AMP_CCEDIL__AMP_INODOT_NKAYA_ET__AL__2025 href=https://ui.adsabs.harvard.edu/abs/2025arXiv250905038Y/abstract target=ref>Yal&ccedil;&inodot;nkaya et. al. 2025</a>,4.26604600000,0.00000200000,-0.00000200000,0,0.0358900000,0.0009200000,-0.0011000000,0,1.83000000,0.11000000,-0.10000000,0,0.16326195,0.00981356,-0.00892142,0,,,,,,,,,,,,,,,,,,485.00,14.00,-13.00,0,M4 V,3277.00,78.00,-77.00,0,0.338000,0.014000,-0.014000,0,0.339000,0.027000,-0.031000,0,0.2200,0.1400,-0.1500,0,[Fe/H],4.909000,0.032000,-0.033000,0,<a refstr=STASSUN_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019AJ....158..138S/abstract target=ref>TICv8</a>,17h10m59.36s,257.7473322,+71d52m19.93s,71.8722039,41.27580000,0.08870000,-0.08870000,14.9720000,0.0730000,-0.0730000,9.9990000,0.0140000,-0.0140000,13.7291000,0.0008900,-0.0008900
TOI-1744.01,TOI-1744,1,1,2024,Transiting Exoplanet Survey Satellite (TESS),Published Confirmed,0,<a refstr=CROSSFIELD_ET_AL__2024 href=https://ui.adsabs.harvard.edu/abs/2024arXiv241116836C/abstract target=ref>Crossfield et al. 2024</a>,22.34170292700,0.00004416400,-0.00004215600,0,0.1640860000,0.0073210000,-0.0080100000,0,2.68000000,0.26300000,-0.17200000,0,0.23909400,0.02346333,-0.01534484,0,,,,,,,,,,,,,,63.3100,10.5200,-8.8500,0,,,,,,6179.00,125.00,-125.00,0,1.140000,0.050000,-0.050000,0,1.180000,0.160000,-0.160000,0,,,,,,,,,,<a refstr=STASSUN_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019AJ....158..138S/abstract target=ref>TICv8</a>,19h37m09.86s,294.2910707,+60d52m52.69s,60.8813020,114.39000000,0.41600000,-0.41400000,9.5430000,0.0030000,-0.0030000,8.0340000,0.0200000,-0.0200000,9.3918000,0.0002680,-0.0002680
TOI-1751 b,TOI-1751,1,1,2024,Transiting Exoplanet Survey Satellite (TESS),Published Confirmed,0,<a refstr=POLANSKI_ET_AL__2024 href=https://ui.adsabs.harvard.edu/abs/2024ApJS..272...32P/abstract target=ref>Polanski et al. 2024</a>,37.46852000000,0.00013000000,-0.00013000000,0,0.2150000000,0.0040000000,-0.0040000000,0,2.95078450,0.11061818,-0.08190008,0,0.26325181,0.00986871,-0.00730665,0,19.50000000,3.50000000,-3.40000000,0,0.06135386,0.01101223,-0.01069760,0,Mass,0.327000,0.083000,-0.083000,0,,,,,651.64,12.00,-11.68,0,,5970.00,86.00,-84.00,0,1.313700,0.025100,-0.025000,0,0.938200,0.036300,-0.032900,0,-0.3730,0.0570,-0.0600,0,[Fe/H],4.171000,0.025000,-0.024000,0,<a refstr=STASSUN_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019AJ....158..138S/abstract target=ref>TICv8</a>,16h13m57.32s,243.4888534,+63d32m00.71s,63.5335297,113.33500000,0.29300000,-0.29100000,9.3270000,0.0030000,-0.0030000,7.9340000,0.0270000,-0.0270000,9.1894100,0.0001870,-0.0001870
TOI-1751 b,TOI-1751,1,1,2024,Transiting Exoplanet Survey Satellite (TESS),Published Confirmed,0,<a refstr=DESAI_ET_AL__2024 href=https://ui.adsabs.harvard.edu/abs/2024arXiv240207110D/abstract target=ref>Desai et al. 2024</a>,37.46849000000,0.00008200000,-0.00007500000,0,0.2116000000,0.0023000000,-0.0023000000,0,2.77000000,0.15000000,-0.07000000,0,0.24712327,0.01338213,-0.00624499,0,14.50000000,3.15000000,-3.14000000,0,0.04562210,0.00991101,-0.00987954,0,Mass,0.000000,,,0,,,,,,,,,,5996.00,110.00,-110.00,0,1.200000,0.060000,-0.030000,0,0.900000,0.030000,-0.030000,0,-0.4000,0.0600,-0.0600,0,[Fe/H],4.240000,0.100000,-0.100000,0,<a refstr=STASSUN_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019AJ....158..138S/abstract target=ref>TICv8</a>,16h13m57.32s,243.4888534,+63d32m00.71s,63.5335297,113.33500000,0.29300000,-0.29100000,9.3270000,0.0030000,-0.0030000,7.9340000,0.0270000,-0.0270000,9.1894100,0.0001870,-0.0001870
TOI-1753 b,TOI-1753,1,1,2024,Transiting Exoplanet Survey Satellite (TESS),Published Confirmed,0,<a refstr=POLANSKI_ET_AL__2024 href=https://ui.adsabs.harvard.edu/abs/2024ApJS..272...32P/abstract target=ref>Polanski et al. 2024</a>,5.38461040000,0.00000990000,-0.00000990000,0,0.0590000000,0.0010000000,-0.0010000000,0,2.47852533,0.09834485,-0.07935468,0,0.22111960,0.00877376,-0.00707956,0,16.60000000,5.20000000,-5.20000000,0,0.05222944,0.01636103,-0.01636103,0,Mass,0.000000,,,0,,,,,1005.43,18.31,-17.59,0,,5621.00,76.00,-72.00,0,0.971500,0.020700,-0.020300,0,0.948300,0.034300,-0.033000,0,0.0260,0.0590,-0.0590,0,[Fe/H],4.438000,0.026000,-0.026000,0,<a refstr=STASSUN_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019AJ....158..138S/abstract target=ref>TICv8</a>,16h49m52.76s,252.4698351,+61d10m24.88s,61.1735768,226.67100000,2.73100000,-2.66700000,11.8310000,0.0260000,-0.0260000,10.1750000,0.0230000,-0.0230000,11.6640000,0.0002860,-0.0002860
TOI-1758 b,TOI-1758,1,1,2024,Transiting Exoplanet Survey Satellite (TESS),Published Confirmed,0,<a refstr=POLANSKI_ET_AL__2024 href=https://ui.adsabs.harvard.edu/abs/2024ApJS..272...32P/abstract target=ref>Polanski et al. 2024</a>,20.70512700000,0.00005600000,-0.00005600000,0,0.1380000000,0.0030000000,-0.0030000000,0,3.55736840,0.22777295,-0.14154972,0,0.31736770,0.02032058,-0.01262824,0,6.90000000,6.20000000,-6.30000000,0,0.02170983,0.01950738,-0.01982202,0,Mass,0.000000,,,0,,,,,551.44,8.90,-8.30,0,,5151.00,65.00,-59.00,0,0.815500,0.014000,-0.013300,0,0.825300,0.026100,-0.026000,0,-0.0200,0.0590,-0.0600,0,[Fe/H],4.530000,0.023000,-0.024000,0,<a refstr=STASSUN_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019AJ....158..138S/abstract target=ref>TICv8</a>,23h38m57.98s,354.7415810,+75d41m06.83s,75.6852317,96.62150000,0.34340000,-0.34090000,10.7940000,0.0080000,-0.0080000,8.8110000,0.0200000,-0.0200000,10.6252000,0.0002950,-0.0002950
TOI-1758 b,TOI-1758,1,1,2024,Transiting Exoplanet Survey Satellite (TESS),Published Confirmed,0,<a refstr=CROSSFIELD_ET_AL__2024 href=https://ui.adsabs.harvard.edu/abs/2024arXiv241116836C/abstract target=ref>Crossfield et al. 2024</a>,20.70507468500,0.00003657200,-0.00003409900,0,0.1414090000,0.0054240000,-0.0058630000,0,3.62000000,0.33700000,-0.26900000,0,0.32295532,0.03006518,-0.02399861,0,,,,,,,,,,,,,,21.0500,3.9900,-3.4000,0,,,,,,5169.00,122.00,-122.00,0,0.810000,0.050000,-0.050000,0,0.880000,0.110000,-0.110000,0,,,,,,,,,,<a refstr=STASSUN_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019AJ....158..138S/abstract target=ref>TICv8</a>,23h38m57.98s,354.7415810,+75d41m06.83s,75.6852317,96.62150000,0.34340000,-0.34090000,10.7940000,0.0080000,-0.0080000,8.8110000,0.0200000,-0.0200000,10.6252000,0.0002950,-0.0002950
TOI-1759 b,TOI-1759,1,1,2022,Transiting Exoplanet Survey Satellite (TESS),Published Confirmed,0,<a refstr=MARTIOLI_ET_AL__2022 href=https://ui.adsabs.harvard.edu/abs/2022arXiv220201259M/abstract target=ref>Martioli et al. 2022</a>,18.84997500000,0.00000600000,-0.00000600000,0,0.1176000000,0.0013000000,-0.0013000000,0,3.06000000,0.22000000,-0.22000000,0,0.27900000,0.02000000,-0.02000000,0,6.80000000,2.00000000,-2.00000000,0,0.02100000,0.00600000,-0.00600000,0,Mass,0.000000,,,0,,,,,433.00,14.00,-14.00,0,,3972.00,40.00,-40.00,0,0.628000,0.018000,-0.018000,0,0.610000,0.020000,-0.020000,0,0.1000,0.2000,-0.2000,0,[M/H],4.500000,0.200000,-0.200000,0,<a refstr=STASSUN_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019AJ....158..138S/abstract target=ref>TICv8</a>,21h47m24.40s,326.8516615,+62d45m13.74s,62.7538164,40.06540000,0.04230000,-0.04230000,11.9300000,0.1000000,-0.1000000,7.9300000,0.0200000,-0.0200000,10.8385000,0.0004310,-0.0004310
